Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.282	gNB PHY Rxed	28	1	0	1	1	0	DL_HARQ
0.283	gNB PHY Rxed	28	2	0	1	1	0	DL_CQI
0.286	gNB PHY Rxed	28	5	0	1	1	0	DL_HARQ
0.287	gNB PHY Rxed	28	6	0	1	1	0	DL_CQI
0.287	gNB PHY Rxed	28	6	0	1	1	0	DL_HARQ
0.288	gNB PHY Rxed	28	7	0	1	1	0	DL_CQI
0.291	gNB PHY Rxed	29	0	0	1	1	0	DL_HARQ
0.292	gNB PHY Rxed	29	1	0	1	1	0	DL_CQI
0.292	gNB PHY Rxed	29	1	0	1	1	0	DL_HARQ
0.293	gNB PHY Rxed	29	2	0	1	1	0	DL_CQI
0.296	gNB PHY Rxed	29	5	0	1	1	0	DL_HARQ
0.297	gNB PHY Rxed	29	6	0	1	1	0	DL_CQI
0.297	gNB PHY Rxed	29	6	0	1	1	0	DL_HARQ
0.298	gNB PHY Rxed	29	7	0	1	1	0	DL_CQI
0.301	gNB PHY Rxed	30	0	0	1	1	0	DL_HARQ
0.302	gNB PHY Rxed	30	1	0	1	1	0	DL_CQI
0.302	gNB PHY Rxed	30	1	0	1	1	0	DL_HARQ
0.303	gNB PHY Rxed	30	2	0	1	1	0	DL_CQI
0.307	gNB PHY Rxed	30	6	0	1	1	0	DL_HARQ
0.308	gNB PHY Rxed	30	7	0	1	1	0	DL_CQI
0.312	gNB PHY Rxed	31	1	0	1	1	0	DL_HARQ
0.313	gNB PHY Rxed	31	2	0	1	1	0	DL_CQI
0.346929	gNB PHY Rxed	34	6	0	1	0	0	SRS
0.426929	gNB PHY Rxed	42	6	0	1	0	0	SRS
0.506929	gNB PHY Rxed	50	6	0	1	0	0	SRS
0.586929	gNB PHY Rxed	58	6	0	1	0	0	SRS
0.666929	gNB PHY Rxed	66	6	0	1	0	0	SRS
0.746929	gNB PHY Rxed	74	6	0	1	0	0	SRS
0.826929	gNB PHY Rxed	82	6	0	1	0	0	SRS
0.906929	gNB PHY Rxed	90	6	0	1	0	0	SRS
0.986929	gNB PHY Rxed	98	6	0	1	0	0	SRS
1.06693	gNB PHY Rxed	106	6	0	1	0	0	SRS
1.14693	gNB PHY Rxed	114	6	0	1	0	0	SRS
1.22693	gNB PHY Rxed	122	6	0	1	0	0	SRS
1.30693	gNB PHY Rxed	130	6	0	1	0	0	SRS
1.38693	gNB PHY Rxed	138	6	0	1	0	0	SRS
1.46693	gNB PHY Rxed	146	6	0	1	0	0	SRS
1.54693	gNB PHY Rxed	154	6	0	1	0	0	SRS
1.62693	gNB PHY Rxed	162	6	0	1	0	0	SRS
1.70693	gNB PHY Rxed	170	6	0	1	0	0	SRS
1.78693	gNB PHY Rxed	178	6	0	1	0	0	SRS
1.86693	gNB PHY Rxed	186	6	0	1	0	0	SRS
1.94693	gNB PHY Rxed	194	6	0	1	0	0	SRS
