Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
1.475	gNB PHY Txed	147	5	0	1	0	0	SIB1
1.48	gNB PHY Txed	148	0	0	1	0	0	MIB
1.485	gNB PHY Txed	148	5	0	1	0	0	SIB1
1.49	gNB PHY Txed	149	0	0	1	0	0	MIB
1.495	gNB PHY Txed	149	5	0	1	0	0	SIB1
1.5	gNB PHY Txed	150	0	0	1	0	0	MIB
1.505	gNB PHY Txed	150	5	0	1	0	0	SIB1
1.51	gNB PHY Txed	151	0	0	1	0	0	MIB
1.515	gNB PHY Txed	151	5	0	1	0	0	SIB1
1.52	gNB PHY Txed	152	0	0	1	0	0	MIB
1.525	gNB PHY Txed	152	5	0	1	0	0	SIB1
1.53	gNB PHY Txed	153	0	0	1	0	0	MIB
1.535	gNB PHY Txed	153	5	0	1	0	0	SIB1
1.54	gNB PHY Txed	154	0	0	1	0	0	MIB
1.544	gNB PHY Txed	154	4	0	1	0	0	UL_UCI
1.545	gNB PHY Txed	154	5	0	1	0	0	SIB1
1.55	gNB PHY Txed	155	0	0	1	0	0	MIB
1.555	gNB PHY Txed	155	5	0	1	0	0	SIB1
1.56	gNB PHY Txed	156	0	0	1	0	0	MIB
1.565	gNB PHY Txed	156	5	0	1	0	0	SIB1
1.57	gNB PHY Txed	157	0	0	1	0	0	MIB
1.575	gNB PHY Txed	157	5	0	1	0	0	SIB1
1.58	gNB PHY Txed	158	0	0	1	0	0	MIB
1.585	gNB PHY Txed	158	5	0	1	0	0	SIB1
1.59	gNB PHY Txed	159	0	0	1	0	0	MIB
1.595	gNB PHY Txed	159	5	0	1	0	0	SIB1
1.6	gNB PHY Txed	160	0	0	1	0	0	MIB
1.605	gNB PHY Txed	160	5	0	1	0	0	SIB1
1.61	gNB PHY Txed	161	0	0	1	0	0	MIB
1.615	gNB PHY Txed	161	5	0	1	0	0	SIB1
1.62	gNB PHY Txed	162	0	0	1	0	0	MIB
1.624	gNB PHY Txed	162	4	0	1	0	0	UL_UCI
1.625	gNB PHY Txed	162	5	0	1	0	0	SIB1
1.63	gNB PHY Txed	163	0	0	1	0	0	MIB
1.635	gNB PHY Txed	163	5	0	1	0	0	SIB1
1.64	gNB PHY Txed	164	0	0	1	0	0	MIB
1.645	gNB PHY Txed	164	5	0	1	0	0	SIB1
1.65	gNB PHY Txed	165	0	0	1	0	0	MIB
1.655	gNB PHY Txed	165	5	0	1	0	0	SIB1
1.66	gNB PHY Txed	166	0	0	1	0	0	MIB
1.665	gNB PHY Txed	166	5	0	1	0	0	SIB1
1.67	gNB PHY Txed	167	0	0	1	0	0	MIB
1.675	gNB PHY Txed	167	5	0	1	0	0	SIB1
1.68	gNB PHY Txed	168	0	0	1	0	0	MIB
1.685	gNB PHY Txed	168	5	0	1	0	0	SIB1
1.69	gNB PHY Txed	169	0	0	1	0	0	MIB
1.695	gNB PHY Txed	169	5	0	1	0	0	SIB1
1.7	gNB PHY Txed	170	0	0	1	0	0	MIB
1.704	gNB PHY Txed	170	4	0	1	0	0	UL_UCI
1.705	gNB PHY Txed	170	5	0	1	0	0	SIB1
1.71	gNB PHY Txed	171	0	0	1	0	0	MIB
1.715	gNB PHY Txed	171	5	0	1	0	0	SIB1
1.72	gNB PHY Txed	172	0	0	1	0	0	MIB
1.725	gNB PHY Txed	172	5	0	1	0	0	SIB1
1.73	gNB PHY Txed	173	0	0	1	0	0	MIB
1.735	gNB PHY Txed	173	5	0	1	0	0	SIB1
1.74	gNB PHY Txed	174	0	0	1	0	0	MIB
1.745	gNB PHY Txed	174	5	0	1	0	0	SIB1
1.75	gNB PHY Txed	175	0	0	1	0	0	MIB
1.755	gNB PHY Txed	175	5	0	1	0	0	SIB1
1.76	gNB PHY Txed	176	0	0	1	0	0	MIB
1.765	gNB PHY Txed	176	5	0	1	0	0	SIB1
1.77	gNB PHY Txed	177	0	0	1	0	0	MIB
1.775	gNB PHY Txed	177	5	0	1	0	0	SIB1
1.78	gNB PHY Txed	178	0	0	1	0	0	MIB
1.784	gNB PHY Txed	178	4	0	1	0	0	UL_UCI
1.785	gNB PHY Txed	178	5	0	1	0	0	SIB1
1.79	gNB PHY Txed	179	0	0	1	0	0	MIB
1.795	gNB PHY Txed	179	5	0	1	0	0	SIB1
1.8	gNB PHY Txed	180	0	0	1	0	0	MIB
1.805	gNB PHY Txed	180	5	0	1	0	0	SIB1
1.81	gNB PHY Txed	181	0	0	1	0	0	MIB
1.815	gNB PHY Txed	181	5	0	1	0	0	SIB1
1.82	gNB PHY Txed	182	0	0	1	0	0	MIB
1.825	gNB PHY Txed	182	5	0	1	0	0	SIB1
1.83	gNB PHY Txed	183	0	0	1	0	0	MIB
1.835	gNB PHY Txed	183	5	0	1	0	0	SIB1
1.84	gNB PHY Txed	184	0	0	1	0	0	MIB
1.845	gNB PHY Txed	184	5	0	1	0	0	SIB1
1.85	gNB PHY Txed	185	0	0	1	0	0	MIB
1.855	gNB PHY Txed	185	5	0	1	0	0	SIB1
1.86	gNB PHY Txed	186	0	0	1	0	0	MIB
1.864	gNB PHY Txed	186	4	0	1	0	0	UL_UCI
1.865	gNB PHY Txed	186	5	0	1	0	0	SIB1
1.87	gNB PHY Txed	187	0	0	1	0	0	MIB
1.875	gNB PHY Txed	187	5	0	1	0	0	SIB1
1.88	gNB PHY Txed	188	0	0	1	0	0	MIB
1.885	gNB PHY Txed	188	5	0	1	0	0	SIB1
1.89	gNB PHY Txed	189	0	0	1	0	0	MIB
1.895	gNB PHY Txed	189	5	0	1	0	0	SIB1
1.9	gNB PHY Txed	190	0	0	1	0	0	MIB
1.905	gNB PHY Txed	190	5	0	1	0	0	SIB1
1.91	gNB PHY Txed	191	0	0	1	0	0	MIB
1.915	gNB PHY Txed	191	5	0	1	0	0	SIB1
1.92	gNB PHY Txed	192	0	0	1	0	0	MIB
1.925	gNB PHY Txed	192	5	0	1	0	0	SIB1
1.93	gNB PHY Txed	193	0	0	1	0	0	MIB
1.935	gNB PHY Txed	193	5	0	1	0	0	SIB1
1.94	gNB PHY Txed	194	0	0	1	0	0	MIB
1.944	gNB PHY Txed	194	4	0	1	0	0	UL_UCI
1.945	gNB PHY Txed	194	5	0	1	0	0	SIB1
1.95	gNB PHY Txed	195	0	0	1	0	0	MIB
1.955	gNB PHY Txed	195	5	0	1	0	0	SIB1
1.96	gNB PHY Txed	196	0	0	1	0	0	MIB
1.965	gNB PHY Txed	196	5	0	1	0	0	SIB1
1.97	gNB PHY Txed	197	0	0	1	0	0	MIB
1.975	gNB PHY Txed	197	5	0	1	0	0	SIB1
1.98	gNB PHY Txed	198	0	0	1	0	0	MIB
1.985	gNB PHY Txed	198	5	0	1	0	0	SIB1
1.99	gNB PHY Txed	199	0	0	1	0	0	MIB
1.995	gNB PHY Txed	199	5	0	1	0	0	SIB1
